id,name,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year
0wNFyct6uRbWAVquo9AQ66,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: I. Allemande,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.223,0.181,8,-23.8,0,0.0366,0.795,0.964,0.0392,0.231,86.65,448533,4,1994
4ldbkSlewASSKcVy81duNn,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: II. Courante,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.305,0.322,8,-19.318,0,0.0351,0.884,0.817,0.0954,0.601,133.11,246933,3,1994
5E7Z7t6ZJIc4WYwuFNkGub,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: III. Sarabande,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.3,0.0894,8,-22.266,1,0.0372,0.861,0.0425,0.0875,0.319,142.899,206200,5,1994
2Mz1U0SNMdLr5yVcDPyGey,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: IV. Les Trois Mains,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.379,0.407,8,-17.086,0,0.0354,0.352,0.582,0.331,0.785,118.037,288867,3,1994
16B1DlF7NTEEvVQZxaiyFt,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: V. Fanfarinette,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.362,0.239,8,-19.253,1,0.0329,0.82,0.0053,0.0891,0.689,112.785,156400,4,1994
11K50BCez70ds7y1tHvlbw,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: VI. La Triomphante,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.356,0.474,8,-16.42,1,0.0368,0.486,0.0362,0.0598,0.964,97.14,97693,4,1994
3o2sucfzxlBxQrgum5yxaP,Nouvelles suites de Pieces de clavecin: Suite in A Minor - Major: VII. Gavotte and 6 Doubles,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.277,0.325,8,-18.562,0,0.0363,0.773,0.628,0.0618,0.502,115.256,475840,4,1994
31Fe2Fmmqn5SajJxVo9lKa,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: I. Les Tricotets (Rondeau),"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.295,0.355,6,-20.588,1,0.0335,0.597,0.03,0.151,0.921,75.79,115867,1,1994
6NYKUrGmAY6qIanBpSiLo6,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: II. L' Indifferente,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.351,0.134,6,-22.703,0,0.0344,0.734,0.0361,0.0865,0.687,100.481,143693,3,1994
7IUJF2TiLWhkA9evCwwU4w,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: III. Menuets I and II,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.424,0.237,6,-19.68,1,0.0328,0.863,0.242,0.0845,0.757,130.913,149840,3,1994
4WxcAPxwIKpaYN13wcUd37,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: IV. La Poule,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.389,0.275,6,-17.953,0,0.0343,0.612,0.0205,0.085,0.406,110.725,302600,3,1994
2MV8UqJaIwjDz4q0vK5fgO,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: V. Les Triolets,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.259,0.152,6,-22.117,1,0.0347,0.751,0.675,0.082,0.572,84.592,245160,4,1994
5Pv7LXg7zMU6gCPtHczXh2,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: VI. Les Sauvages,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.382,0.24,6,-19.157,0,0.0326,0.901,0.000632,0.118,0.668,81.643,127667,4,1994
2OfdguUS2rTOY48buT2IUa,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: VII. L' Enharmonique,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.354,0.092,6,-21.963,0,0.0381,0.84,0.0432,0.0974,0.386,98.157,368133,4,1994
5cM0mxH6p5MtDXAgORoDCW,Nouvelles suites de Pieces de clavecin: Suite in G Major - Minor: VIII. L' Egyptienne,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.352,0.386,6,-16.687,0,0.0333,0.565,0.202,0.0452,0.814,102.052,194973,4,1994
28BiCMroskgyTgOLEMiZwY,"5 Pieces pour clavecin seul, extraites de Pieces de clavecin en concerts: La Livri (Rondeau)","['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.143,0.117,11,-22.407,0,0.0384,0.844,0.0648,0.21,0.511,83.49,162533,4,1994
2KHBCQAE2Pp3jJdTP989Vp,"5 Pieces pour clavecin seul, extraites de Pieces de clavecin en concerts: L' Agacante","['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.365,0.323,6,-16.508,1,0.0317,0.596,0.57,0.083,0.824,109.532,157333,3,1994
40rDYwRTXtcSbjgZ2yallK,"5 Pieces pour clavecin seul, extraites de Pieces de clavecin en concerts: La Timide (Rondeaux I and II)","['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.327,0.244,10,-19.241,0,0.033,0.881,0.78,0.0671,0.5,106.382,290067,4,1994
5ya5Bt9wVJHdatA9cKNYkT,"5 Pieces pour clavecin seul, extraites de Pieces de clavecin en concerts: L' Indiscrete (Rondeau)","['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.348,0.414,9,-17.739,1,0.0479,0.423,0.239,0.104,0.612,89.204,82067,4,1994
4SWyxmXXgyELfPJHDb2f6d,La Dauphine,"['Jean-Philippe Rameau', 'Gilbert Rowland']",FALSE,0.281,0.28,6,-17.75,0,0.0409,0.602,0.0286,0.331,0.579,117.355,176867,4,1994
0rp47ZE0Ej8bc7KbgvoQRG,Cringe,['Alkaline Trio'],FALSE,0.285,0.922,0,-3.899,1,0.0877,3.63E-05,0.00653,0.133,0.448,124.364,143893,4,1998
6oijxJm6ERumMuuxqsi9Bf,Cop,['Alkaline Trio'],FALSE,0.408,0.934,9,-4.142,1,0.0801,0.000137,0.000244,0.347,0.674,112.332,138640,4,1998
0KL9AAHQythSFxCXGkH7di,San Francisco,['Alkaline Trio'],FALSE,0.459,0.859,9,-5.286,1,0.0396,0.00049,0.0108,0.0973,0.549,132.742,232667,4,1998
2S625H9Z7oaQD3p7pt5CvJ,Nose Over Tail,['Alkaline Trio'],FALSE,0.219,0.94,4,-3.73,1,0.0751,2.98E-05,0.00221,0.235,0.599,136.692,157627,4,1998
4jdwisGvH11YYDVETjD6GR,As You Were,['Alkaline Trio'],FALSE,0.313,0.961,9,-3.96,1,0.0448,0.000121,0.00275,0.117,0.668,118.287,131600,4,1998
1oeWYQe7E3oHO7ctKHNzX3,Enjoy Your Day,['Alkaline Trio'],FALSE,0.499,0.22,0,-13.105,1,0.0329,0.819,0,0.115,0.155,97.078,137933,4,1998
5vs0XuWAemXGTZK83eaF9f,Clavicle,['Alkaline Trio'],FALSE,0.369,0.94,9,-3.672,1,0.086,0.000485,0.000639,0.14,0.517,110.021,148867,4,1998
26dH0wTjAuyDCHfHEi6PPM,My Little Needle,['Alkaline Trio'],FALSE,0.474,0.922,4,-5.309,1,0.0722,0.000147,0.00682,0.171,0.737,121.69,181040,4,1998
1gWUXOvN3h3Mqp6ImCE8C7,Southern Rock,['Alkaline Trio'],FALSE,0.356,0.913,9,-4.678,1,0.0364,0.000441,0.235,0.107,0.644,132.068,185267,4,1998
5sFYSTaMIlN3CitiYgXS3d,Message From Kathlene,['Alkaline Trio'],FALSE,0.338,0.96,9,-3.344,1,0.0572,0.00696,0,0.111,0.628,95.637,202027,4,1998
0qx04qNqo0YmBoqdISK9Be,Trouble Breathing,['Alkaline Trio'],FALSE,0.375,0.894,4,-5.718,1,0.064,0.000759,0.000309,0.133,0.36,126.852,235667,4,1998
2pk8nZWZqvHvPc8gzDflG4,Sorry About That,['Alkaline Trio'],FALSE,0.359,0.292,9,-11.363,1,0.0317,0.887,0.000266,0.133,0.327,67.68,199640,4,1998
7FB9IVMZZlIPoVxQm5EWpS,Tear Off Your Own Head (It's A Doll Revolution),['The Bangles'],FALSE,0.442,0.79,9,-6.332,1,0.0356,0.000144,0,0.383,0.749,147.185,237427,4,2003
3OTKJZGz7RF0kRDZF0y8NP,Stealing Rosemary,['The Bangles'],FALSE,0.507,0.83,9,-5.675,0,0.0347,0.00188,2.29E-05,0.262,0.819,152.351,212400,4,2003
3i6CQT8KiVCsFUs620s0oJ,Something That You Said - Jeremy Wheatley Mix,['The Bangles'],FALSE,0.575,0.68,6,-5.702,1,0.03,0.0472,0.00102,0.0944,0.239,106.992,256000,4,2003
0KdDz0A448duWpNhsW6Fie,Ask Me No Questions,['The Bangles'],FALSE,0.59,0.498,6,-6.673,1,0.0258,0.101,1.26E-05,0.105,0.278,107.203,206107,4,2003
7m6d2iqM9KtbVmw2aGbpYy,The Rain Song,['The Bangles'],FALSE,0.463,0.638,6,-4.964,0,0.0346,0.00536,2.07E-06,0.107,0.552,133.237,221067,4,2003
6juwHlykZqisioPQ59LZhz,Nickel Romeo,['The Bangles'],FALSE,0.52,0.762,2,-6.026,1,0.0266,0.0292,0.000226,0.22,0.547,92.158,297267,4,2003
766Mc02eTetq61oRytPPYR,Ride The Ride,['The Bangles'],FALSE,0.438,0.817,0,-5.794,1,0.0335,0.00349,0.00867,0.0968,0.498,149.12,288360,4,2003
39hJ7RwNn2hgv5oGAksAOF,I Will Take Care Of You,['The Bangles'],FALSE,0.503,0.407,1,-6.643,1,0.0264,0.375,1.45E-06,0.0769,0.324,139.882,236867,4,2003
6Yjm7Pq87d7suTvMMT4qkx,Here Right Now,['The Bangles'],FALSE,0.592,0.763,4,-5.218,1,0.029,0.0169,0,0.11,0.694,128.188,204800,4,2003
1vNbRbcIA5fPFk8dslnFgl,Single By Choice,['The Bangles'],FALSE,0.494,0.647,7,-6.411,1,0.0299,0.00906,1.68E-06,0.127,0.247,113.132,221173,4,2003
1QXO2FcuY7J1hTKp6NNDNs,Lost At Sea,['The Bangles'],FALSE,0.536,0.577,9,-6.122,1,0.0276,0.00622,0,0.191,0.415,112.176,235600,4,2003
658HdburbNyrp804RCmKTj,Song For A Good Son,['The Bangles'],FALSE,0.483,0.673,6,-7.886,0,0.0351,0.0242,0.000396,0.0594,0.282,132.147,241493,4,2003
6OCdmNp0mtR0tp8KWlhENE,Mixed Messages,['The Bangles'],FALSE,0.546,0.74,0,-5.295,1,0.029,0.00215,0,0.122,0.669,122.184,199133,4,2003
2YIp7aR250kRw5VBqznXPM,Between The Two,['The Bangles'],FALSE,0.501,0.938,11,-5.534,1,0.0421,0.00512,7.13E-05,0.288,0.757,135.245,222373,4,2003
5KXq4uSWuZt3NDwwjjktKx,Grateful,['The Bangles'],FALSE,0.523,0.492,0,-8.262,1,0.0275,0.185,3.62E-05,0.139,0.248,132.168,299653,4,2003
2EPOoZCvCYGfl5HqhXLpn6,How Can I Refuse,['Heart'],FALSE,0.664,0.569,4,-10.427,1,0.0325,0.0182,1.41E-05,0.0951,0.705,132.59,232067,4,1983
1b2UpGgm0mQW8y5holTjsa,Blue Guitar,['Heart'],FALSE,0.61,0.592,4,-10.259,1,0.0283,0.00524,0.000145,0.0781,0.256,104.703,234000,4,1983
2Ot3v5exwKA1wGeadTDWer,Johnny Moon,['Heart'],FALSE,0.614,0.29,2,-13.813,1,0.0366,0.224,1.50E-05,0.106,0.186,122.942,240360,4,1983
02uyPNvl3Z2iiW5cYrAMKc,Sleep Alone,['Heart'],FALSE,0.608,0.663,4,-12.199,1,0.0317,0.00119,0.0134,0.226,0.468,123.525,251933,4,1983
1mbFv5fbS5OFOBMjXPRBbq,Together Now,['Heart'],FALSE,0.403,0.453,2,-11.232,1,0.0284,0.0928,0.000481,0.364,0.449,86.61,231973,4,1983
3PlH7VdGsXd225ciH0ZWOg,Allies,['Heart'],FALSE,0.48,0.336,10,-11.992,1,0.0319,0.112,0,0.106,0.114,67.394,281427,4,1983
2hWLY0vPbXxhwmZtlccRhc,(Beat By) Jealousy,['Heart'],FALSE,0.569,0.667,9,-10.462,1,0.0386,0.0204,0.000656,0.256,0.485,102.923,200333,4,1983
5Ffsz5jlaRpV1f5lDVf9NE,Heavy Heart,['Heart'],FALSE,0.619,0.622,2,-10.22,1,0.0229,0.00171,0.000151,0.112,0.622,95.551,231000,4,1983
0tLp8QUUBfZe3cqvOiK16b,Love Mistake,['Heart'],FALSE,0.532,0.318,7,-14.989,1,0.0276,0.0379,2.83E-06,0.0635,0.261,75.496,206800,4,1983
1qBBCfrA24UPQGH7EJVpEa,Language of Love,['Heart'],FALSE,0.62,0.467,1,-11.875,0,0.0252,0.00249,1.30E-05,0.32,0.326,104.941,218400,4,1983
1NmdOIhN9iYVl3OYpxT2lc,Ambush,['Heart'],FALSE,0.831,0.463,4,-13.055,1,0.0415,0.0141,0.00204,0.0674,0.587,113.714,194000,4,1983
0j7hQj1Qf5HOz2I0xWyLNp,Make a Move,['DJ Roc'],FALSE,0.792,0.874,6,-4.351,0,0.0418,0.0028,0.773,0.0579,0.607,125.023,188165,4,2017
6SK6e646MUuVEn7XYlkZrm,Magic Mystery Tour,"['KaW', 'Paula Terry']",FALSE,0.704,0.944,1,-3.541,1,0.061,0.0429,0.00542,0.0489,0.297,135.991,168385,4,2020
4GDCkgru106FJuvaa4xR3S,Obvious,['Watershed'],FALSE,0.381,0.882,9,-5.754,1,0.0897,0.00187,1.01E-06,0.208,0.471,145.927,171787,4,2005
4Yrfl5fqqr85WfbYiYMn9h,The Habit,['Watershed'],FALSE,0.277,0.937,7,-6.687,1,0.109,0.0802,0.594,0.35,0.39,186.047,110640,4,2005
1fdv772hAlUJLR8hYDr3Jr,5th of July,['Watershed'],FALSE,0.28,0.565,0,-7.982,1,0.0553,8.07E-05,0.315,0.102,0.479,131.126,171040,4,2005
3miP3L1oUqAbuLW00eAd54,Slowly Then Suddenly,['Watershed'],FALSE,0.4,0.783,9,-9.704,1,0.0804,0.00104,0,0.167,0.368,126.121,196773,4,2005
53EOCMWl45HZznUehBClIn,Small Doses,['Watershed'],FALSE,0.459,0.711,2,-8.802,1,0.0346,0.000263,0,0.371,0.383,127.957,182160,4,2005
1Mu4feZph0nuZLK2mYqTd2,Getting Ready,['Watershed'],FALSE,0.595,0.482,9,-14.161,1,0.0337,0.0411,0.00513,0.085,0.189,118.014,202347,4,2005
0JQZ4c7nEVEUexOo3Knqld,Laundromat,['Watershed'],FALSE,0.317,0.838,11,-8.843,1,0.0482,0.0131,0.829,0.364,0.577,139.168,174707,4,2005
6CZTvy7qMBWADtnIfpmkEh,My Lucky Day,['Watershed'],FALSE,0.115,0.92,2,-8.28,1,0.113,6.09E-05,0.00278,0.268,0.434,200.159,167387,4,2005
75eHaHUw54SSVgO9VkNSfy,New Depression,['Watershed'],FALSE,0.227,0.865,0,-6.107,1,0.175,0.0676,0.0126,0.126,0.169,191.967,181773,4,2005
5HHFAg642FLYxmKS3QzJ9U,Going Through The Motions,['Watershed'],FALSE,0.166,0.426,7,-12.551,1,0.032,0.364,0.692,0.123,0.12,92.415,226720,4,2005
1QqvRaiIA3nXiAstQnAuKD,The Best Is Yet To Come,['Watershed'],FALSE,0.437,0.704,2,-8.179,1,0.0378,0.00022,3.49E-06,0.24,0.847,136.034,148307,4,2005
4TpHLIEreyPS1S5QwJ2rhw,Minun joululauluni,['Anne Mattila'],FALSE,0.446,0.487,5,-6.135,1,0.0295,0.683,0,0.145,0.225,119.838,215293,3,2004
3NteSHrz70yssvX6LClrZY,Joulu on se verraton,"['Anniina Mattila', 'Anne Mattila', 'Anneli Mattila']",FALSE,0.59,0.728,2,-5.408,1,0.045,0.228,0,0.197,0.672,150.024,180760,4,2004
3lSe1TUbXbe7tWvVhhfSYC,Joulun paperitähti,"['Anniina Mattila', 'Anne Mattila', 'Anneli Mattila']",FALSE,0.675,0.387,7,-7.151,1,0.0269,0.738,0,0.105,0.224,135.841,206440,4,2004
63V9B8qERiZhgH9uAZFq9n,Nyt kiireet pysähtyy,['Anne Mattila'],FALSE,0.75,0.631,0,-6.162,1,0.0274,0.145,0,0.0451,0.472,120.12,236133,4,2004
6gnrcQFfeOMS5WxMUX9zjq,Tonttu on tonttu,['Anne Mattila'],FALSE,0.772,0.592,7,-6.315,1,0.0378,0.447,0,0.0879,0.904,89.507,146027,4,2004
3EgsI87GFzEPJOXWP9zkWS,Kuinka voisi joulu tulla,['Anneli Mattila'],FALSE,0.625,0.477,5,-7.488,0,0.0301,0.629,0,0.132,0.544,79.998,218227,4,2004
4uiwMyN1pBx0hag2wQBUem,Hipi-hepan joululahja,['Anitta Mattila'],FALSE,0.715,0.574,9,-6.075,1,0.0488,0.481,0,0.304,0.763,175.183,175107,4,2004
2p4AFx4aV1dwl0Oc7YUXzs,Talven poika,['Anne Mattila'],FALSE,0.525,0.697,5,-6.053,0,0.0342,0.0648,0,0.0904,0.666,175.065,163760,4,2004
2PrzlNN1xOfxeeaVVTWgLL,Hallatar,['Anne Mattila'],FALSE,0.551,0.44,7,-7.132,0,0.0329,0.865,0,0.106,0.358,150.11,181667,4,2004
13Y7trjGmclWL2M1Oy9xyW,Lumiukko,"['Anne, Anniina & Anitta Mattila']",FALSE,0.695,0.46,10,-7.833,1,0.0285,0.113,0,0.188,0.462,87.494,113267,4,2004
23tgzYGtGDIxYoa2UIwESw,Joulumaa,"['Anniina Mattila', 'Anne Mattila', 'Anneli Mattila']",FALSE,0.632,0.501,9,-7.306,1,0.0307,0.733,0,0.0923,0.611,80.029,206893,3,2004
3szEwM5C82SAQzgpPB4Uts,Willie Goes to the Seashore,['Tullycraft'],FALSE,0.343,0.834,10,-9.71,0,0.0698,0.0135,0.752,0.119,0.612,176.684,179933,4,2000
2EuA5dh6z7lDLsJYbx5tIE,Josie,['Tullycraft'],FALSE,0.444,0.763,0,-10.485,1,0.0288,0.00123,0.467,0.0892,0.922,88.432,157027,4,2000
4dgNpK6ERNhubyGeZTcz4O,Mental Obsession,['Tullycraft'],FALSE,0.746,0.555,6,-11.541,0,0.0297,0.0458,0.0598,0.202,0.864,131.819,166467,4,2000
5Qln17WlB9nK9V6G1ujLRi,Wish I'd Kept a Scrap Book,['Tullycraft'],FALSE,0.661,0.519,0,-11.686,0,0.027,0.0263,0.0782,0.151,0.82,119.255,203533,4,2000
70G2tjl6WlgjW9GK9mK3um,Superboy and Supergirl,['Tullycraft'],FALSE,0.5,0.57,0,-11.036,1,0.0674,0.427,0.461,0.153,0.635,137.928,183933,4,2000
1Mk0zgFkvyxTNadQauvT7j,Sweet,['Tullycraft'],FALSE,0.741,0.429,2,-11.276,1,0.033,0.249,0.796,0.172,0.838,117.301,177867,4,2000
2L5Dn2Mpa7kzwQQ01ZlB6X,Dollywood,['Tullycraft'],FALSE,0.523,0.712,2,-9.679,1,0.0289,0.0826,0.741,0.0745,0.781,126.22,323040,4,2000
1Z2lQY2YpcqpyoHmLHvKIA,Pop Songs Your New Boyfriends's Too Stupid To Know About,['Tullycraft'],FALSE,0.555,0.866,1,-7.109,0,0.0617,0.325,0.155,0.295,0.777,128.916,163267,4,2000
3SsYvb5e5o70Vmax99TGwq,"Then Again, Maybe I Don't",['Tullycraft'],FALSE,0.318,0.434,0,-12.527,1,0.0525,0.0111,0.00898,0.239,0.709,181.988,168827,5,2000
7rd9uPgbtPX513F2MliaaI,Meet Me In Las Vegas,['Tullycraft'],FALSE,0.41,0.754,0,-10.464,1,0.0361,0.0155,0.00501,0.315,0.865,168.601,169867,4,2000
057C2iJtrCXHhCulIwDiCv,Cammy and the Count,['Tullycraft'],FALSE,0.625,0.509,0,-12.701,1,0.03,0.0344,0.0242,0.179,0.656,109.032,163640,4,2000
3hjIfTZ4yj1Wtltejw5zIm,Miracles Are Hard To Find,['Tullycraft'],FALSE,0.32,0.747,7,-9.874,1,0.0441,0.0118,0.55,0.631,0.721,171.521,146427,4,2000
3jhBo2nl45Uu3j34Ux3rN4,Sholosh T’nuos,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.437,0.0691,0,-19.482,0,0.095,0.989,0.958,0.0965,0.264,74.049,213373,5,2015
5AcA1sTBIxArIGZZe4bPLn,Keli Atoh,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.439,0.129,7,-18.489,0,0.07,0.993,0.926,0.158,0.248,74.289,225520,4,2015
70zyeUpqyCDHCovLnkbD9o,Kapelye,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.371,0.148,7,-17.095,1,0.0628,0.99,0.914,0.126,0.199,62.149,433413,4,2015
130yjAwB2owOT1OQXAfOWh,Y’min Hashem,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.425,0.153,2,-17.953,0,0.0634,0.995,0.966,0.11,0.236,81.404,167013,4,2015
6UZ7uN0Pl0pbC6tPZEiWil,L’chatchila Ariber,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.531,0.119,5,-17.221,0,0.053,0.992,0.907,0.104,0.185,135.829,240133,4,2015
5lvGK2XkypDuIcnlj2Nuir,Niggun Hachono,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.482,0.128,2,-16.611,0,0.0369,0.988,0.939,0.118,0.0967,74.416,204147,4,2015
4Yj9Orcgt16yMgHs9rRg6s,Beinuni,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.579,0.135,0,-17.793,0,0.067,0.994,0.929,0.107,0.19,130.934,270520,4,2015
4vcSjS5gPdLGUqOwDPkBbE,Atoh V’chartonu,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.587,0.448,8,-13.331,1,0.0695,0.97,0.925,0.161,0.932,129.535,195133,4,2015
0u7xdZlSRMDxsBwvOpBMKm,Niggun Daled Bovos,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.419,0.079,7,-18.48,1,0.0426,0.989,0.938,0.122,0.123,74.09,421387,4,2015
2mi3UUkPhCLXgGxrxFsUyt,Nye Zheritzi Chloptzi,"['Zalman Goldstein', 'Yaron Gershovsky']",FALSE,0.701,0.424,9,-14.453,1,0.0446,0.964,0.922,0.14,0.807,135.184,129947,4,2015
5e55uqvLVYfofo9Ub14Fiz,Yo Cousin Vinny,['Joe Pesci'],TRUE,0.68,0.848,2,-5.847,1,0.147,0.198,0,0.18,0.664,111.144,203933,4,1998
2n9qkxboVa8WLZ7HZXRb14,Wise Guy,['Joe Pesci'],TRUE,0.867,0.67,11,-7.32,0,0.0646,0.00978,1.19E-05,0.16,0.805,105.012,279267,4,1998
4jk9MHkm8aHstE9GgPbzaz,Take Your Love And Shove It,['Joe Pesci'],TRUE,0.593,0.781,0,-4.808,1,0.32,0.0998,0,0.0238,0.89,158.776,126173,4,1998
3r6N2moJRYrnlXdReUuBKc,I've Got News For You,['Joe Pesci'],TRUE,0.759,0.786,5,-6.357,0,0.209,0.0356,0.000351,0.114,0.759,140.982,231427,3,1998
1hDMaUQ5itoUTMWQ8wMx09,How Do You Like Me So Far,['Joe Pesci'],TRUE,0.403,0.217,11,-12.804,0,0.0333,0.778,0.000644,0.11,0.176,91.944,279867,4,1998
5Vv7CKuAYr4wpVr16wsfX7,Robbie Hood,['Joe Pesci'],TRUE,0.584,0.653,7,-6.413,1,0.0938,0.173,0,0.144,0.754,82.632,163467,4,1998
4oC97K8itZclN4G5yhejEw,Twenty-One,['Joe Pesci'],TRUE,0.623,0.234,10,-12.008,1,0.0325,0.6,0,0.114,0.307,123.02,159907,4,1998
3wurtdBVblRlYNChv8yIW0,Old Man Time,['Joe Pesci'],TRUE,0.457,0.664,4,-6.131,0,0.214,0.128,0,0.255,0.809,198.07,123360,3,1998
4Md4y9JmVRFXEAnpozNRtX,He'll Have To Go,['Joe Pesci'],TRUE,0.58,0.288,7,-8.821,1,0.028,0.621,0,0.109,0.36,80.992,146333,3,1998
6b3EcVwv0JGJfOUOnxIEo4,I Can't Give You Anything But Love,['Joe Pesci'],TRUE,0.723,0.486,1,-7.094,1,0.0749,0.341,0,0.132,0.264,130.267,192800,4,1998
5OXMJJyeKTqYjgMPL5BohL,If It Doesn't Snow On Christmas,['Joe Pesci'],TRUE,0.725,0.651,8,-6.185,1,0.0303,0.0601,0,0.659,0.858,74.942,191867,4,1998
1S0prLAKZ1Wfj4viEyLNW3,What A Wonderful World,['Joe Pesci'],TRUE,0.343,0.214,5,-12.408,1,0.0321,0.473,0,0.0981,0.237,172.734,157800,3,1998
2z6ciRMHwExxiK9DQYkCKw,Yo Cousin Vinny - Italian,['Joe Pesci'],TRUE,0.575,0.84,2,-7.161,1,0.22,0.319,0,0.137,0.712,111.453,204293,4,1998
4XdiVH63vPTLL8AQJNbHgw,Yo Cousin Vinny - Spanish,['Joe Pesci'],TRUE,0.613,0.885,2,-6.504,1,0.173,0.405,0,0.11,0.702,111.268,205440,4,1998
6pP7O7uApQQtPeO1uqT2Of,TB Sheets,['Van Morrison'],FALSE,0.628,0.481,2,-9.029,1,0.0418,0.271,0.0003,0.157,0.678,86.302,576333,4,1999
3gdpTAkVSRwvko0fEdcBVQ,Janie Jones,['The Clash'],FALSE,0.589,0.792,6,-7.672,0,0.0455,0.0278,0,0.107,0.825,104.243,124133,4,1999
1g1mpH6oyMiet2kdyinf97,You Can't Put Your Arms Around A Memory,['Johnny Thunders'],FALSE,0.488,0.678,2,-7.78,1,0.0359,0.244,0.0395,0.127,0.289,122.189,225133,4,1999
1vOaVrpiJLw1cOdz05cgiQ,"What's The Frequency, Kenneth?",['R.E.M.'],FALSE,0.392,0.849,2,-7.67,1,0.0282,0.17,0.302,0.281,0.774,94.841,238173,4,1999
6kxW4oY5fomfQZSnRUS7NG,I'm So Bored with the U.S.A.,['The Clash'],FALSE,0.501,0.847,9,-7.667,1,0.0406,0.00262,0.378,0.132,0.538,98.321,143467,4,1999
1uCA8pIY8vnsCu3jmFPWTx,Red Red Wine,['UB40'],FALSE,0.82,0.445,1,-11.653,1,0.0503,0.0115,5.39E-05,0.224,0.847,89.244,317133,4,1999
4SnIsBJ8SOWYjW3G6YnCnt,Nowhere To Run,['Martha Reeves & The Vandellas'],FALSE,0.635,0.877,2,-6.674,0,0.0498,0.19,0.0016,0.121,0.922,129.562,176427,4,1999
4UnRlqSUdHbC9rOLvjJ20o,Too Many Fish In The Sea,['The Marvelettes'],FALSE,0.604,0.774,5,-7.358,1,0.046,0.393,0.000125,0.0855,0.743,90.196,147267,4,1999
1rOzvnckhV3hd0hYxn57x5,Rang Tang Ding Dong (I Am A Japanese Sandman),['The Cellos'],FALSE,0.474,0.761,4,-8.238,1,0.142,0.915,0,0.765,0.754,153.713,169493,4,1999
1nT1AJDMC1aMRShjHyGa1U,Rivers Of Babylon,['The Melodians'],FALSE,0.754,0.438,7,-10.762,1,0.0405,0.743,0.00164,0.121,0.829,106.224,255133,4,1999
0Fvs9xTid8YPIYuKd5nmcC,Combination of the Two,['Big Brother & The Holding Company'],FALSE,0.371,0.954,9,-8.035,1,0.245,0.013,0.0245,0.431,0.341,153.06,347333,4,1999
7jszJecKQj9kVYjtFXboRR,Bell Boy,['The Who'],FALSE,0.574,0.821,8,-8.249,1,0.0777,0.155,0,0.118,0.307,129.188,295333,4,1999
4ab9khrsO0ySxJTDBuNLaW,Auftrittsdialog,"['Dieter Hildebrandt', 'Hans Lengenfeld', 'Werner Schneyder', 'Mischa Matéjic']",FALSE,0.713,0.618,8,-13.195,1,0.94,0.81,0,0.154,0.659,121.36,159853,5,2006
